pubmed,journal,year,se,z_score
24334504,British journal of sports medicine,2014,0.24375291964985624,2.523808289040924
24334504,British journal of sports medicine,2014,0.12808467954011124,3.060803908661465
26701925,British journal of sports medicine,2016,0.955395467457368,3.3325155122859713
26701925,British journal of sports medicine,2016,0.640330841483816,1.9294267765119553
26701925,British journal of sports medicine,2016,1.1533845147114103,2.288098458019943
26675089,British journal of sports medicine,2016,0.7058394645727408,2.099067302536082
26675089,British journal of sports medicine,2016,0.3881298825224855,3.635347437152097
26644427,British journal of sports medicine,2016,0.1661554185909754,7.874150784518802
26598716,British journal of sports medicine,2016,0.1547120421471755,38.170020679042416
26598716,British journal of sports medicine,2016,0.07741478065128639,62.67576066352894
26582192,British journal of sports medicine,2015,0.2752416094311861,5.840090504794505
26559877,British journal of sports medicine,2016,0.08234015108751301,-3.6568440646155747
26559877,British journal of sports medicine,2016,0.12944643744001338,-2.1200803292013095
26559877,British journal of sports medicine,2016,0.14862380259186775,-3.90124922886792
26559877,British journal of sports medicine,2016,0.09352685581426035,-1.8642066562254045
26552416,British journal of sports medicine,2016,0.04318674910806652,2.6241541131845807
26552416,British journal of sports medicine,2016,0.02596497303825062,-4.923300760665747
26500336,British journal of sports medicine,2016,0.01409762211098202,-6.68982887530894
26486585,British journal of sports medicine,2016,0.10343497655820523,3.919999999999999
26486585,British journal of sports medicine,2016,0.10343497655820523,2.5365139839312736
26476429,British journal of sports medicine,2015,1.0837998066452446,-2.221762353054243
26385207,British journal of sports medicine,2016,0.024607210762133208,-7.572153544449119
26385207,British journal of sports medicine,2016,0.03233461878549587,-7.684066447381476
26373585,British journal of sports medicine,2015,0.10185539231128657,2.7257441191703626
26373585,British journal of sports medicine,2015,0.3209285779582173,-2.0981134106150887
26373585,British journal of sports medicine,2015,0.361496433619042,-1.9733248285077654
26281836,British journal of sports medicine,2015,0.44809458605722224,2.546411048149442
26238869,British journal of sports medicine,2015,0.051843939187058256,-4.792486126527259
26238869,British journal of sports medicine,2015,0.05296922570873585,-6.201790994234945
26238869,British journal of sports medicine,2015,0.03510749435613461,-12.270397645657674
26198389,British journal of sports medicine,2015,0.2009232493234392,5.820040057553956
26198389,British journal of sports medicine,2015,0.0862532974690492,0.3426976487728043
26036677,British journal of sports medicine,2015,0.09981644722352247,10.061484225619658
26031645,British journal of sports medicine,2015,0.08899939629558688,10.068473066722015
25940636,British journal of sports medicine,2015,0.4397209198936325,-0.26501767594805536
25730819,British journal of sports medicine,2015,0.15229676530791916,-1.3836211878145215
25716152,British journal of sports medicine,2015,0.3006772949851138,2.451678521363629
25716152,British journal of sports medicine,2015,0.42891471012199484,3.184996041319772
25716152,British journal of sports medicine,2015,0.03586274250540544,3.653604081914668
25645116,British journal of sports medicine,2015,0.16956868501005404,2.3517085122982677
25645116,British journal of sports medicine,2015,0.35879082416185837,2.7889004203086842
25645116,British journal of sports medicine,2015,0.4481009780701723,2.0890232447199506
25645115,British journal of sports medicine,2015,0.26739322322480047,2.7027834665574257
25645115,British journal of sports medicine,2015,0.03311520702091595,2.324039257478261
25618889,British journal of sports medicine,2015,0.049130894672394,4.541817379922274
25618889,British journal of sports medicine,2015,0.11229797361021357,4.405210761444355
25618889,British journal of sports medicine,2015,0.1303126591239772,2.359591936923221
25618889,British journal of sports medicine,2015,0.27699184092401063,2.943641988024766
25618889,British journal of sports medicine,2015,0.10912522082205678,4.533289720831586
25618889,British journal of sports medicine,2015,0.1499455777811528,3.9569479410970114
25618889,British journal of sports medicine,2015,0.1430505082944387,3.542927658287497
25618889,British journal of sports medicine,2015,0.48712819002154045,-2.339085083821529
25618889,British journal of sports medicine,2015,0.1144256873072643,2.4263060430894536
25618889,British journal of sports medicine,2015,0.16949925374426378,2.3129428544123676
25618889,British journal of sports medicine,2015,0.35464888756627044,2.6394932903755812
25618889,British journal of sports medicine,2015,0.16920770852302655,4.468602443241746
28031189,British journal of sports medicine,2017,0.026171650551634788,54.7424676600901
28031189,British journal of sports medicine,2017,0.02603297304953325,9.181314021096231
27986764,British journal of sports medicine,2017,1.1511962584678381,-0.4882911267464354
27986764,British journal of sports medicine,2017,0.865825954375955,0.4512336694822231
27919918,British journal of sports medicine,2017,0.13672489720345227,-2.402664574566902
27919918,British journal of sports medicine,2017,0.1336915434989825,-3.9466426093463998
27919918,British journal of sports medicine,2017,0.18593501611276134,-1.2677673009053587
27919918,British journal of sports medicine,2017,0.11814559947907485,-0.705752980277687
27919918,British journal of sports medicine,2017,0.35808318975299996,0.3903057903152733
27919918,British journal of sports medicine,2017,0.11246608039772454,-0.7413933929606212
27895075,British journal of sports medicine,2017,0.05692437533525758,-2.8549971526365554
27895075,British journal of sports medicine,2017,0.05296922570873585,-6.201790994234945
27895075,British journal of sports medicine,2017,0.13908853328656198,-4.564562278674257
27895075,British journal of sports medicine,2017,0.07640727808642443,-4.118858212482459
27895075,British journal of sports medicine,2017,0.12470579516510596,-4.231020229523458
27895075,British journal of sports medicine,2017,0.31652723914506437,-2.593712169250543
27895075,British journal of sports medicine,2017,0.18243012430579608,-2.4463454395302424
27884865,British journal of sports medicine,2018,0.3836932134633352,3.1894633229916556
27884865,British journal of sports medicine,2018,0.7344894023719488,2.505889979424678
27827793,British journal of sports medicine,2017,1.075496799343314,2.1297250844059574
27827793,British journal of sports medicine,2017,0.5348606302451421,2.1092804875030353
27827793,British journal of sports medicine,2017,0.7268686649411794,2.3602587248706377
27815240,British journal of sports medicine,2017,0.25081192577500905,11.377419544845267
27683348,British journal of sports medicine,2016,0.09277244373206708,3.3933647446997055
27683348,British journal of sports medicine,2016,0.24792361811963418,1.2697892287459416
27683348,British journal of sports medicine,2016,0.11223247045391169,3.1243798714844
27683348,British journal of sports medicine,2016,0.24960917776174651,-0.6042361546439011
27670254,British journal of sports medicine,2016,0.09183743215086912,13.947840389937797
27660370,British journal of sports medicine,2018,0.5825169941313895,3.8502483381324146
27660370,British journal of sports medicine,2018,0.21182354644730367,0.1395444592317687
27655831,British journal of sports medicine,2017,0.5448129296777515,2.5027625074973643
27633025,British journal of sports medicine,2016,0.2249892991820535,7.12664933815855
27633025,British journal of sports medicine,2016,0.46474791180981045,4.2861419390599425
27633025,British journal of sports medicine,2016,0.25894508122389487,5.677558492912311
27531522,British journal of sports medicine,2017,0.1448938871443722,-5.5109826367080545
27531522,British journal of sports medicine,2017,0.11271243680587735,-2.0913604585361796
27531522,British journal of sports medicine,2017,0.14517717650254247,-1.5370429201748652
27531522,British journal of sports medicine,2017,0.22635285586757722,-3.626994450426227
27531522,British journal of sports medicine,2017,0.13562747721143695,-2.220089166109849
27364907,British journal of sports medicine,2018,0.0312761025745746,6.35791682390816
27324871,British journal of sports medicine,2016,0.37237801777416013,2.0928326582200207
27313171,British journal of sports medicine,2017,0.16166422451253684,-2.0320146152469314
27313171,British journal of sports medicine,2017,0.1998209891720007,-1.2434197244646334
27288515,British journal of sports medicine,2016,0.4011859751553153,4.642556458747598
27288515,British journal of sports medicine,2016,0.21686449617164644,5.15720616194858
27288515,British journal of sports medicine,2016,0.15434691659430572,5.166978476028788
27288515,British journal of sports medicine,2016,0.12461743283626393,5.400082941257618
27288515,British journal of sports medicine,2016,0.13562747721143695,-1.9270782698918152
27251896,British journal of sports medicine,2017,0.17913189185710798,-1.3870302865817727
27251896,British journal of sports medicine,2017,0.19442348266502466,-1.0207148642931811
27251896,British journal of sports medicine,2017,0.15085828730867426,-5.910169969379715
27215935,British journal of sports medicine,2016,0.4023851015006632,3.506558688301576
27215935,British journal of sports medicine,2016,0.01926213074187384,122.56452999697349
27190140,British journal of sports medicine,2017,0.04696250929651445,0.6294127525195566
27190140,British journal of sports medicine,2017,0.04505702440798901,-0.9060073330767281
27190140,British journal of sports medicine,2017,0.14713867131576225,3.8420478042572968
27075963,British journal of sports medicine,2017,0.08842464491970178,-2.1072131910815015
27015854,British journal of sports medicine,2016,0.16373823626846803,2.0549399107336614
27015854,British journal of sports medicine,2016,0.10343497655820522,-3.44830110478174
26941278,British journal of sports medicine,2016,0.13683391258306282,7.856257288385386
26941278,British journal of sports medicine,2016,0.14217380914844363,11.23529953067532
26941278,British journal of sports medicine,2016,0.07771949208831602,-1.7918550879779058
26887415,British journal of sports medicine,2016,0.08330897082614828,6.4398031231731245
26887415,British journal of sports medicine,2016,0.16011970693378533,4.1387033848949
26782765,British journal of sports medicine,2016,0.14943203550240758,7.262092527130736
26781292,British journal of sports medicine,2016,0.8161559257130689,1.37434223811964
26746908,British journal of sports medicine,2016,0.05146419455384088,43.539196692017974
26746907,British journal of sports medicine,2016,0.21916640766178738,-2.727776611086261
26746907,British journal of sports medicine,2016,0.4759865921892288,-2.266470692819533
26746907,British journal of sports medicine,2016,0.2897426765076183,-0.857524208353776
26746907,British journal of sports medicine,2016,0.550397785955048,-0.9586389254215946
26746907,British journal of sports medicine,2016,0.2957732216079461,1.987288307260091
26746905,British journal of sports medicine,2017,0.14844937383921453,-4.535853104999048
26702016,British journal of sports medicine,2016,0.24259599231174622,4.094262908242575
26702016,British journal of sports medicine,2016,0.2730717886993402,2.538333175541323
29461218,British journal of sports medicine,2017,0.7084293552523371,2.4318114219412426
29461218,British journal of sports medicine,2017,0.7382828111677272,2.514345400280357
29461218,British journal of sports medicine,2017,1.2126505589557053,2.3508062404710124
29461218,British journal of sports medicine,2017,1.2126505589557053,2.3508062404710124
29127265,British journal of sports medicine,2018,0.07436756345891495,-3.868381039681548
29101101,British journal of sports medicine,2018,0.09680857696553664,-2.434932326347342
29101101,British journal of sports medicine,2018,0.06885704492651547,-3.0602682926712137
29056598,British journal of sports medicine,2018,0.5873941563760321,2.2727516987378955
29056595,British journal of sports medicine,2018,0.2694011924105392,1.8135777739028196
29021244,British journal of sports medicine,2019,0.19422332412920384,4.697081128473197
29021244,British journal of sports medicine,2019,0.16247639342782377,5.974892085412211
29021244,British journal of sports medicine,2019,0.2969375122272859,12.414653494753273
28918391,British journal of sports medicine,2018,0.40236755122437984,3.0992367301780175
28918391,British journal of sports medicine,2018,0.2364188856483292,-2.0907649592344373
28784622,British journal of sports medicine,2017,0.26320136312218956,3.08102589818222
28784622,British journal of sports medicine,2017,0.7000437524276032,0.18717153313921564
28784621,British journal of sports medicine,2018,0.03633171939841035,1.3429082074097158
28784621,British journal of sports medicine,2018,0.06778141982984838,0.719816201724749
28784621,British journal of sports medicine,2018,0.81030249317531855,0.25547764091543546
28784621,British journal of sports medicine,2018,0.07466061580684184,1.9879290240822274
28735288,British journal of sports medicine,2018,0.15528822417024543,2.303294059694382
28642223,British journal of sports medicine,2018,0.2078985917714967,5.75736554629744
28642223,British journal of sports medicine,2018,0.20135997561552726,2.144330893493822
28642223,British journal of sports medicine,2018,0.192145770740458,2.213255768084414
28642223,British journal of sports medicine,2018,0.261292003072321,2.2282182883779904
28512188,British journal of sports medicine,2018,0.015010331638503445,1.3192664741252902
28512188,British journal of sports medicine,2018,0.015159035834387958,0.6563960242508282
28465446,British journal of sports medicine,2017,0.12306789521538081,1.8779204808769876
28360142,British journal of sports medicine,2017,0.0949307877144318,4.058350405240297
28254747,British journal of sports medicine,2017,0.09473129087154891,1.4753513975088666
28254747,British journal of sports medicine,2017,0.1672190134218966,0.9389108666341751
28254747,British journal of sports medicine,2017,0.13603748934659976,0.7671415859370336
28254747,British journal of sports medicine,2017,0.1327893974216713,-5.5273176121847225
28148512,British journal of sports medicine,2017,0.7430390096515047,2.5066362814380545
28104592,British journal of sports medicine,2017,0.33375837235973954,1.9388374813892666
28104592,British journal of sports medicine,2017,0.6698941959305882,2.0694228574321505
28104592,British journal of sports medicine,2017,0.6746267335152766,2.325161218767985
28104592,British journal of sports medicine,2017,0.5645339118123364,2.5420696529677684
28087568,British journal of sports medicine,2017,0.13824393133571986,-2.0809743304619754
28087568,British journal of sports medicine,2017,0.12056234973106962,-4.099922761271441
30554146,British journal of sports medicine,2020,0.019525529878146507,-4.270389047539956
30448779,British journal of sports medicine,2019,0.05343318832371314,2.2872981485555504
30337466,British journal of sports medicine,2018,0.15525249809486794,-4.464644299226629
30337466,British journal of sports medicine,2018,0.1116383213629326,-4.138681538344671
30337465,British journal of sports medicine,2018,0.20617768121039098,-2.3974288531763177
30337464,British journal of sports medicine,2018,0.23616568260936197,-4.694427286268484
30337463,British journal of sports medicine,2018,0.09342969259053138,-5.116529742188687
30337463,British journal of sports medicine,2018,0.17383957673386582,-2.843405000758299
30337463,British journal of sports medicine,2018,0.22675810145052058,-2.326852882905722
30337461,British journal of sports medicine,2018,0.08647330786717643,-4.45990202438381
30337461,British journal of sports medicine,2018,0.12081706971310775,2.297951251901275
30337349,British journal of sports medicine,2019,0.09659537006569073,-2.8410973063732405
30337347,British journal of sports medicine,2019,0.23703932058930177,0.8733326136341838
30337346,British journal of sports medicine,2019,0.1664938314299001,-0.7677964427391254
30337346,British journal of sports medicine,2019,0.2887908731468494,-0.5222564276049354
30323059,British journal of sports medicine,2019,0.5387401980108194,4.27957781967393
30323059,British journal of sports medicine,2019,0.4497714830274691,2.3285580206884653
30279219,British journal of sports medicine,2019,0.2802582369051301,-3.0953615397158862
30219801,British journal of sports medicine,2019,0.037171380403416734,2.5640742627778272
30219801,British journal of sports medicine,2019,0.5641438745622662,3.395323476758216
30219801,British journal of sports medicine,2019,0.7521809980795727,2.147647957387982
30219801,British journal of sports medicine,2019,0.39780283456026116,2.5611866776301393
30219801,British journal of sports medicine,2019,0.4305238925712054,2.272408429996252
30108062,British journal of sports medicine,2019,0.23040497624380818,4.310895490205263
30108062,British journal of sports medicine,2019,0.4946969898906086,2.0957008151177026
30108062,British journal of sports medicine,2019,0.09828122469149105,1.9395399294932998
29936432,British journal of sports medicine,2018,0.8376057005116766,-2.26493203631132
29921654,British journal of sports medicine,2019,0.014581228020395031,23.075713249294434
29921654,British journal of sports medicine,2019,0.10878204355191289,12.027102791333547
29891614,British journal of sports medicine,2019,0.1952724087090743,-2.7020342790386898
29794086,British journal of sports medicine,2018,0.3162476752367385,2.269865834153412
29794086,British journal of sports medicine,2018,0.21416986826094017,2.450057672425066
29760168,British journal of sports medicine,2018,0.06221414535545612,2.6603988133553598
29760168,British journal of sports medicine,2018,0.05946272504269842,-1.7718749953381723
29760167,British journal of sports medicine,2018,0.5351262709156088,4.455331777875767
29760167,British journal of sports medicine,2018,0.3292832561440325,4.838717125073874
29760167,British journal of sports medicine,2018,0.5664867310511174,3.025309921343413
29760167,British journal of sports medicine,2018,0.2663451904774887,3.6590097168677795
29760167,British journal of sports medicine,2018,0.7263218941698348,2.7977785904677757
29760167,British journal of sports medicine,2018,0.5639024395338151,2.7705968184706915
29695511,British journal of sports medicine,2019,0.0744148527427312,-4.602445564608475
29654058,British journal of sports medicine,2018,0.3585057541047411,0.13609311318104397
29626055,British journal of sports medicine,2018,0.25577762765468515,2.028300122149736
29626055,British journal of sports medicine,2018,0.2899118984314463,2.6081095112421857
29626055,British journal of sports medicine,2018,0.28953569715280214,2.2168385193403526
29599121,British journal of sports medicine,2019,0.14677656757743926,1.2421707347650148
29550753,British journal of sports medicine,2018,0.584543824590796,-2.177707850568799
29550753,British journal of sports medicine,2018,0.4468760547485601,-2.0504359590037025
29530942,British journal of sports medicine,2019,0.07047280016024438,13.558584912969959
29530942,British journal of sports medicine,2019,0.03296217639796079,34.32425389122955
29530942,British journal of sports medicine,2019,0.33628594333542733,3.8905367458228444
29530942,British journal of sports medicine,2019,0.10343497655820516,6.701284262097705
29530942,British journal of sports medicine,2019,0.1768232603469248,4.71040473578503
29530941,British journal of sports medicine,2019,0.06481261776857042,4.969456723985328
29530941,British journal of sports medicine,2019,0.12049983238219249,2.428796855372812
29530941,British journal of sports medicine,2019,0.14731193407155183,3.147973171045986
29530941,British journal of sports medicine,2019,0.2880644717134762,2.5256450507403603
29530941,British journal of sports medicine,2019,0.14064208804100192,3.341841946407349
29514822,British journal of sports medicine,2019,0.11722763504552045,3.4587843382724475
29440040,British journal of sports medicine,2019,0.032610553956603276,4.814507261011221
29437041,British journal of sports medicine,2018,0.1838127945785867,-3.5575677357273756
29331994,British journal of sports medicine,2019,0.19877272845026203,9.760793090043085
29331994,British journal of sports medicine,2019,0.0470308118865014,57.917850893837326
29331993,British journal of sports medicine,2019,0.05436051414813986,-2.3515850339737665
29331993,British journal of sports medicine,2019,0.060492294206364726,-3.688792998211854
29331993,British journal of sports medicine,2019,0.054629588878987695,-5.266048644243646
31857335,British journal of sports medicine,2021,0.021658021374103616,-8.603259502471763
31857335,British journal of sports medicine,2021,0.025531494529842474,-8.739932989562694
31857335,British journal of sports medicine,2021,0.09448310925941183,-3.7750127693136077
31857335,British journal of sports medicine,2021,0.02431382137865429,-7.1709578033606425
31857335,British journal of sports medicine,2021,0.21955450295121406,1.2298865820714293
31857335,British journal of sports medicine,2021,0.30346532318210107,2.115081484243378
31826861,British journal of sports medicine,2020,0.0708244226016019,24.574378595797246
31685526,British journal of sports medicine,2020,0.17682326034692483,-2.0171268374926528
31685526,British journal of sports medicine,2020,0.06285724833634616,-4.158068815482616
31653779,British journal of sports medicine,2020,0.32287407482940705,2.2979155112450127
31563884,British journal of sports medicine,2020,0.031929373202552555,-1.2785091101315982
31563884,British journal of sports medicine,2020,0.04494555311898945,3.8703118562789007
31466941,British journal of sports medicine,2020,0.06788509877491151,9.22055712022953
31466941,British journal of sports medicine,2020,0.030372285718364332,-2.3893721239082164
31466941,British journal of sports medicine,2020,0.047048224268754914,-2.9599856210937308
31466941,British journal of sports medicine,2020,0.04131870610843269,-0.24323936541300087
31434659,British journal of sports medicine,2020,0.026877682565772013,-1.9083972088007013
31434659,British journal of sports medicine,2020,0.06338299982104582,-2.016840033933497
31406017,British journal of sports medicine,2020,0.047598458056227574,-3.1686507482326025
31406017,British journal of sports medicine,2020,0.13482785736362027,-2.3341670704663784
31296585,British journal of sports medicine,2020,0.039836921111041465,-6.560867578241782
31296585,British journal of sports medicine,2020,0.09172331806226695,2.3452202140236116
31151937,British journal of sports medicine,2019,0.02431382137865429,-7.1709578033606425
31151937,British journal of sports medicine,2019,0.043131716847942356,-4.3200130161380885
31151937,British journal of sports medicine,2019,0.044033862925253506,-6.533200889963135
31072840,British journal of sports medicine,2019,0.3293326993151953,4.357552494099114
30954948,British journal of sports medicine,2019,0.0938073418687034,0.8204159674820145
30954948,British journal of sports medicine,2019,0.13792821094787547,1.902179856205351
30890520,British journal of sports medicine,2019,0.044477904883871884,-8.342651983263343
30890520,British journal of sports medicine,2019,0.08985219224218167,-6.857775242288907
30862705,British journal of sports medicine,2019,0.08790222919213059,7.120848203955814
30808663,British journal of sports medicine,2019,0.21385948734807225,-3.335600850461381
30808663,British journal of sports medicine,2019,0.24921310043127293,-2.62396505751511
30808663,British journal of sports medicine,2019,0.2454785319173414,-2.4353942321804607
30661010,British journal of sports medicine,2019,0.15660658390454202,2.2390940589503487
30661010,British journal of sports medicine,2019,0.19780236704002999,-3.3059587566731516
30661010,British journal of sports medicine,2019,0.19601290862181958,-3.8519023547308655
33288618,British journal of sports medicine,2020,0.14626172978248078,14.71172402008061
33288618,British journal of sports medicine,2020,0.3071359194709021,2.0898040427121183
33115705,British journal of sports medicine,2020,0.3059737213750192,-2.994671332415164
33115705,British journal of sports medicine,2020,0.5480700033588742,-2.8475335973509974
33115705,British journal of sports medicine,2020,0.5158885530203794,-1.3827596749356155
33115705,British journal of sports medicine,2020,0.29898973398544054,-1.5453221534992827
33106251,British journal of sports medicine,2020,0.7906308552282734,2.860706843803569
33106251,British journal of sports medicine,2020,0.9054535445160485,2.8327785262936533
33106251,British journal of sports medicine,2020,0.6625981207180333,4.230860748395477
33106251,British journal of sports medicine,2020,0.7983095176760957,4.042096358704105
33106251,British journal of sports medicine,2020,0.8876948375026515,4.121258896718885
33106251,British journal of sports medicine,2020,0.5261822508580242,2.6346277527592696
33106251,British journal of sports medicine,2020,0.23072864138447766,4.141277993464225
33077482,British journal of sports medicine,2021,0.15703799648318129,8.227204310945348
33077481,British journal of sports medicine,2020,0.3098071694370489,4.043686176700706
33055133,British journal of sports medicine,2021,0.15680499110164545,4.911248145136322
33055133,British journal of sports medicine,2021,0.49015794108342287,2.3920496618762592
33036995,British journal of sports medicine,2021,0.05296922570873586,0.18785116678658662
32967852,British journal of sports medicine,2021,0.10478116459413471,-2.3712406734636313
32967852,British journal of sports medicine,2021,0.16473085246565342,-1.7463763960777352
32878869,British journal of sports medicine,2021,0.35364652069384966,-2.075431630544994
32868315,British journal of sports medicine,2021,0.9166952190519091,3.7240125466109983
32868315,British journal of sports medicine,2021,0.23243605417697358,-2.1265905737602555
32868315,British journal of sports medicine,2021,0.6303368387278726,-2.5532981947909326
32826226,British journal of sports medicine,2021,0.04932943698483154,-3.7772492365722425
32102912,British journal of sports medicine,2021,0.7306660540452787,2.4384725737705377
32102912,British journal of sports medicine,2021,0.031045136473857083,-3.3937849088390935
32102912,British journal of sports medicine,2021,0.12814156482093933,3.2160497759076145
32102912,British journal of sports medicine,2021,0.9480816587234818,2.2708216097528817
32102912,British journal of sports medicine,2021,0.9656676992746387,2.068431726256978
32102912,British journal of sports medicine,2021,0.7471035664126585,2.3225549920360553
